Date,AAL.L,ABF.L,AHT.L,ANTO.L,AV.L,AZN.L,BA.L,BARC.L,BATS.L,BDEV.L,BKG.L,BLND.L,BNZL.L,BP.L,BT-A.L,CNA.L,CRDA.L,DGE.L,FCIT.L,GSK.L,HLMA.L,HSBA.L,HSX.L,III.L,IMB.L,INF.L,JD.L,JMAT.L,KGF.L,LAND.L,LGEN.L,LLOY.L,NG.L,NWG.L,NXT.L,PRU.L,PSN.L,PSON.L,REL.L,RIO.L,RKT.L,RR.L,RTO.L,SBRY.L,SDR.L,SGE.L,SGRO.L,SMDS.L,SMIN.L,SMT.L,SN.L,SPX.L,SSE.L,STAN.L,STJ.L,SVT.L,TSCO.L,TW.L,ULVR.L,UU.L,VOD.L,WEIR.L,WPP.L,WTB.L
2009-06-22,1080.412,589.322,43.906,344.923,148.669,1491.271,177.671,168.978,812.94,66.55,529.843,196.793,345.264,226.95,58.266,109.487,382.644,598.088,171.265,465.104,143.682,254.778,283.959,149.94,637.197,120.732,4.163,806.971,108.27,279.753,26.978,31.671,233.917,282.52,919.533,223.481,177.333,356.687,303.947,1107.898,1815.269,89.901,71.517,164.825,82.0,126.138,125.572,23.036,434.784,75.811,340.427,578.434,473.441,742.118,117.351,600.325,249.534,16.321,915.218,259.321,42.06,331.49,235.396,529.084
2009-06-23,1051.143,600.044,44.298,358.284,147.313,1504.671,177.28,165.81,813.419,65.48,527.804,193.861,352.02,225.549,58.876,109.014,391.725,596.718,169.95,472.537,147.416,255.026,274.233,149.619,641.575,122.083,4.152,824.077,110.28,278.558,24.854,30.34,229.668,276.778,925.977,220.749,173.756,366.207,308.982,1110.373,1823.13,88.141,71.101,165.613,79.926,125.722,122.812,22.455,439.64,75.893,339.29,595.951,471.381,716.854,118.881,604.121,253.804,16.321,923.284,262.934,41.812,335.157,235.987,528.107
2009-06-24,1158.039,604.015,43.906,370.093,150.928,1507.462,179.889,173.33,815.81,64.517,545.816,196.41,354.864,226.475,60.126,107.83,400.513,600.142,169.575,470.201,147.023,257.838,275.182,150.1,643.167,124.185,4.127,845.646,108.647,281.248,25.798,31.54,228.818,279.531,934.354,227.716,172.523,367.099,306.8,1171.968,1821.819,91.205,72.972,164.956,80.568,125.307,128.332,24.004,456.475,77.471,338.532,607.505,467.673,754.75,117.504,603.036,250.094,16.695,906.531,262.16,42.113,346.892,245.297,537.549
2009-06-25,1165.038,614.737,44.298,364.81,147.878,1516.954,180.019,172.658,811.984,64.945,547.516,197.303,355.22,226.119,59.894,107.475,394.068,604.25,169.95,458.945,149.382,251.543,282.299,152.506,633.615,124.936,4.076,841.928,109.652,279.155,25.375,31.041,230.093,289.048,935.643,221.978,174.126,365.612,307.471,1143.92,1821.819,91.987,73.596,165.35,81.161,124.684,129.712,26.52,451.295,79.031,335.88,602.287,474.266,737.065,121.788,601.952,251.214,16.446,904.049,262.418,41.563,336.624,243.08,533.642
2009-06-26,1147.858,610.766,44.494,366.053,149.233,1504.671,178.845,171.602,805.768,64.731,554.993,198.832,357.709,224.789,58.847,107.83,403.515,601.511,170.514,458.308,151.937,253.783,274.945,155.552,627.247,127.189,4.119,854.571,109.966,279.604,24.934,31.036,232.642,299.863,944.664,218.154,171.66,362.339,303.443,1132.921,1825.095,92.052,75.467,163.643,80.618,122.191,137.991,27.101,451.942,78.809,338.153,619.059,471.793,732.013,120.564,599.24,248.414,16.57,901.567,260.095,41.244,337.358,240.568,527.13
2009-06-29,1153.585,605.206,44.298,371.646,154.317,1506.345,179.367,178.995,807.202,64.132,542.418,198.322,359.487,229.205,59.545,107.357,408.422,608.016,173.143,453.423,154.689,254.404,276.131,152.345,624.461,138.751,4.135,858.29,111.537,280.949,25.442,32.936,235.192,307.453,956.907,230.994,171.413,360.257,306.128,1184.067,1845.403,95.377,75.467,165.613,83.58,123.576,142.131,26.133,460.036,79.651,342.51,637.321,471.381,742.118,123.471,606.29,250.584,16.57,904.049,262.676,41.741,341.208,242.341,532.015
2009-06-30,1122.089,605.604,44.494,365.121,154.317,1490.992,176.627,181.139,800.029,64.196,546.496,194.754,357.353,226.855,59.022,105.581,404.687,596.718,171.64,453.848,156.458,250.05,274.708,155.232,628.043,131.544,4.034,856.059,111.726,281.696,25.281,32.642,232.642,306.587,946.597,225.94,172.647,362.637,303.779,1157.669,1811.993,94.269,74.428,164.431,81.013,123.299,133.851,25.746,454.209,79.33,340.616,628.749,469.321,720.012,121.023,593.275,247.504,16.695,883.573,256.483,41.599,338.824,238.352,531.689
2009-07-01,1165.992,624.665,45.278,388.116,157.593,1511.649,175.975,185.78,810.071,64.517,550.574,193.734,364.465,232.647,61.144,107.12,412.23,614.178,172.204,464.679,158.817,253.534,277.792,154.59,633.615,136.499,4.106,896.965,116.061,286.478,25.74,31.857,235.829,309.93,983.327,225.94,175.236,357.877,306.296,1186.817,1853.264,96.225,74.843,165.613,84.073,125.307,132.472,25.165,463.921,80.294,348.762,630.24,470.969,745.276,122.094,597.613,252.054,17.941,909.633,259.063,42.415,341.025,244.41,537.875
2009-07-02,1098.228,616.326,45.866,371.957,151.719,1476.196,169.453,184.98,805.768,64.945,547.176,192.714,358.064,228.35,59.981,105.226,409.227,619.656,168.26,451.724,157.244,248.956,275.182,146.893,622.869,133.646,4.161,869.446,112.605,275.868,25.037,30.761,232.642,298.093,971.084,218.973,174.373,348.357,295.387,1119.172,1830.335,95.247,73.18,164.168,80.618,120.253,129.712,24.101,452.913,78.128,342.7,625.395,466.437,729.486,121.176,582.971,245.334,16.944,896.603,254.419,40.995,336.441,227.269,531.363
2009-07-03,1090.274,620.297,45.474,371.957,153.865,1479.267,170.235,190.1,817.722,63.768,547.176,191.567,361.976,227.543,59.37,104.989,402.783,616.232,167.133,451.512,155.475,253.285,281.587,147.053,628.839,132.294,4.195,855.315,114.679,265.108,25.464,31.507,232.005,305.054,980.105,220.339,176.839,345.68,306.968,1114.222,1822.475,94.53,72.764,162.986,80.568,120.184,131.092,24.004,449.352,78.183,345.541,622.786,466.437,736.434,121.788,574.837,245.334,16.944,886.675,252.871,40.356,331.307,229.486,528.758
2009-07-06,1036.19,621.091,44.102,352.07,152.397,1494.062,170.888,187.38,832.069,64.774,550.574,194.626,364.82,221.584,60.126,105.108,409.227,615.205,166.194,456.609,155.279,252.016,279.927,144.968,637.993,134.096,4.237,833.746,116.501,262.717,24.485,30.854,234.554,296.323,994.926,217.061,179.182,348.655,310.156,1036.678,1868.331,93.552,72.764,165.482,78.445,121.638,131.092,23.617,445.791,77.435,349.141,619.059,470.145,719.381,119.34,575.921,243.934,16.695,902.188,252.871,41.048,327.824,228.303,527.782
2009-07-07,1035.554,609.972,43.318,358.595,149.572,1506.904,172.583,189.46,819.635,68.583,547.855,192.714,372.643,222.107,59.458,103.451,409.96,611.782,166.194,454.273,152.527,250.15,274.945,145.45,632.023,132.745,4.119,839.696,113.988,262.269,24.262,30.807,230.518,293.492,978.172,215.831,192.501,349.547,312.338,1055.927,1882.744,94.073,71.309,163.774,77.409,121.015,129.712,25.068,448.381,76.355,344.026,626.885,466.849,732.644,118.575,567.245,245.124,17.443,905.29,246.291,40.623,334.424,232.589,520.293
2009-07-08,994.832,607.589,42.534,357.663,136.92,1507.183,172.062,183.699,811.984,68.155,539.019,184.414,369.087,220.777,58.556,101.675,418.308,604.592,163.002,461.282,150.758,245.323,273.996,142.563,636.799,132.444,4.22,831.515,113.799,249.118,22.161,29.738,227.543,280.396,986.549,202.171,190.281,343.895,306.296,1042.452,1855.229,92.313,70.477,163.906,75.681,119.907,126.952,24.391,441.583,76.134,340.427,622.413,461.904,718.749,112.608,563.991,244.424,16.57,902.808,244.485,40.889,324.707,229.19,511.502
2009-07-09,1050.506,606.0,42.926,366.985,131.497,1498.25,171.409,184.34,818.679,67.513,531.542,187.786,372.999,220.896,58.411,102.741,425.925,599.115,162.814,466.803,151.937,248.806,272.81,145.289,642.769,132.144,4.254,841.928,117.193,251.957,22.833,29.547,228.818,278.902,1011.036,198.346,192.131,348.952,307.303,1081.775,1844.093,92.052,70.477,162.592,76.471,118.522,125.572,24.197,442.878,76.118,335.501,614.959,457.372,714.328,114.138,565.075,244.074,16.321,894.121,245.259,40.463,329.29,231.407,516.061
2009-07-10,1052.733,614.737,42.534,365.431,125.058,1482.058,168.54,184.34,810.549,67.192,534.601,188.564,370.865,219.115,58.353,103.332,424.753,594.322,160.748,461.069,150.561,246.318,268.777,142.403,632.421,133.496,4.157,835.234,118.324,253.302,22.214,29.547,230.518,282.126,1027.789,192.882,187.321,349.845,305.457,1045.752,1832.301,91.205,70.893,163.249,78.149,120.945,126.952,24.197,443.849,75.551,332.281,611.232,456.548,726.328,113.22,571.041,250.164,16.446,885.435,250.161,39.842,327.09,228.008,512.479
2009-07-13,1081.048,610.369,43.514,364.81,134.321,1496.296,171.67,189.716,824.896,65.159,532.902,194.011,375.488,223.911,60.475,106.173,432.735,601.169,160.936,471.9,151.741,249.055,274.233,145.61,644.759,132.595,4.144,851.596,121.654,264.062,24.142,30.112,232.43,284.722,1037.455,197.39,191.884,356.39,306.464,1057.026,1858.505,93.291,69.438,164.3,79.383,121.845,135.231,24.875,452.266,77.385,335.122,627.258,460.668,739.592,115.668,581.344,254.013,16.446,901.567,253.387,40.818,331.49,230.52,522.247
2009-07-14,1112.226,605.604,42.73,388.426,139.066,1501.042,173.236,192.02,825.852,69.011,537.32,194.011,377.977,224.955,61.057,106.173,440.278,593.979,161.875,472.75,154.492,254.181,281.35,146.572,638.789,136.048,4.135,859.778,121.403,263.165,23.91,30.714,231.792,290.385,1037.455,200.942,197.804,360.257,307.135,1110.647,1849.333,94.595,69.854,163.774,79.926,122.053,142.131,24.875,453.885,77.703,332.47,629.867,457.372,747.802,114.75,579.175,251.634,16.57,897.224,253.645,40.037,346.892,236.431,528.107
2009-07-15,1145.313,618.311,44.69,402.41,145.392,1519.466,174.931,200.533,832.069,70.188,546.836,198.68,382.955,232.362,61.289,108.896,439.912,614.521,168.823,472.537,152.301,264.232,283.248,150.902,645.555,140.854,4.182,877.628,125.613,276.615,25.522,32.081,236.042,301.554,1074.185,211.324,199.777,364.422,309.821,1157.394,1846.058,97.529,72.556,166.664,82.345,125.515,143.511,25.359,465.863,80.471,337.774,642.166,466.437,757.908,115.668,589.479,254.853,17.069,923.284,259.063,40.818,363.026,244.706,532.015
2009-07-16,1119.225,619.503,44.494,403.342,143.698,1542.357,175.062,201.493,844.502,71.686,543.777,202.311,382.955,233.407,62.074,108.659,425.119,602.538,169.011,475.936,149.279,267.019,291.076,153.468,651.923,143.106,4.178,891.759,127.404,289.616,24.93,32.651,236.679,299.981,1067.097,211.05,197.804,363.827,315.527,1144.196,1859.815,97.072,72.972,167.058,85.061,124.891,142.131,25.746,464.892,81.148,343.458,647.011,463.552,757.908,114.75,588.937,257.233,16.944,931.971,258.289,40.8,362.109,246.331,537.549
2009-07-17,1149.767,619.503,44.886,417.014,143.924,1534.819,176.758,200.405,847.849,71.044,548.535,203.867,373.354,234.878,64.081,109.014,423.581,605.962,170.326,472.325,150.085,271.199,287.043,154.751,651.923,142.055,4.176,907.378,128.189,287.972,25.402,31.507,235.192,302.026,1061.941,212.006,205.696,364.124,320.898,1184.618,1863.745,95.116,73.804,166.007,85.209,126.691,142.131,25.649,464.568,82.588,342.132,641.048,465.201,773.697,115.056,581.344,261.083,17.318,941.278,255.322,40.161,360.826,251.208,540.154
2009-07-20,1138.314,617.517,45.278,428.512,148.104,1540.124,178.584,200.341,844.502,75.324,571.306,208.925,372.287,238.914,65.156,109.014,421.751,605.962,171.265,484.643,150.487,278.165,291.551,158.439,649.137,147.01,4.093,914.072,130.074,292.904,27.325,33.613,240.716,318.543,1059.364,223.754,208.902,366.504,318.716,1228.064,1862.435,96.746,74.22,166.138,86.344,125.861,140.751,26.424,472.662,83.314,333.986,645.52,468.497,786.329,117.351,590.021,258.983,18.688,940.658,258.547,40.108,365.043,260.074,547.643
2009-07-21,1185.081,618.708,47.042,439.388,151.606,1566.086,178.454,197.973,855.979,76.715,562.809,214.631,378.332,239.911,64.691,109.014,431.93,620.34,170.514,492.713,150.689,273.687,280.638,162.769,649.137,148.963,4.093,925.971,127.247,292.007,28.491,34.28,239.016,313.194,1042.61,228.399,209.272,367.694,320.059,1256.113,1877.503,98.963,74.012,171.261,85.752,127.799,143.511,27.488,477.842,84.352,340.427,654.838,459.02,801.487,114.597,592.19,262.483,18.439,958.652,256.096,40.339,375.86,259.926,549.596
2009-07-22,1173.946,625.062,47.238,435.038,148.217,1584.51,176.366,191.764,866.021,77.036,564.509,212.038,382.599,239.982,64.895,110.789,435.005,621.025,172.391,489.952,150.286,276.523,281.113,160.524,666.649,150.764,4.068,933.409,129.446,287.972,28.402,33.748,244.115,312.329,1076.762,228.535,210.875,373.941,330.296,1273.161,1882.744,97.268,74.22,169.553,86.147,129.045,143.511,27.101,475.252,84.416,348.762,673.101,467.261,798.33,115.056,603.579,262.133,18.439,960.513,259.321,40.747,380.627,260.221,556.108
2009-07-23,1233.12,617.517,46.65,454.614,154.43,1585.626,172.322,198.965,863.152,81.636,574.365,213.853,380.466,242.689,66.116,109.132,434.2,626.503,176.147,494.837,150.689,285.232,277.554,162.288,660.679,150.614,4.068,952.003,131.645,298.882,28.781,35.545,241.99,324.245,1091.583,234.136,214.205,370.669,328.954,1325.408,1866.366,97.398,74.012,169.29,88.862,128.145,142.131,28.456,476.223,86.282,350.088,670.492,468.497,831.172,115.515,559.652,258.983,18.688,960.513,247.323,41.492,394.928,265.541,558.062
2009-07-24,1219.122,616.326,48.218,466.112,154.543,1606.843,168.148,201.621,871.759,82.813,580.482,216.706,375.843,242.57,66.988,109.369,432.369,622.052,175.021,492.288,151.092,285.878,278.266,168.542,663.465,156.321,4.093,972.084,131.645,303.963,29.404,36.404,239.229,330.34,1092.228,232.087,216.178,360.554,323.08,1336.407,1864.401,98.572,74.428,169.422,90.491,126.83,143.511,28.747,477.842,87.384,348.951,680.182,460.256,858.962,117.198,549.891,257.863,18.813,954.929,245.775,42.681,400.062,265.985,554.805
2009-07-27,1225.167,622.679,47.434,476.988,152.848,1575.019,166.583,194.581,870.803,83.883,553.973,211.908,371.576,246.416,65.36,108.185,434.2,619.656,175.021,493.987,149.48,283.614,282.773,162.127,652.321,151.816,4.093,990.678,127.089,292.306,29.435,38.896,239.866,344.183,1065.808,233.863,210.875,403.988,325.933,1348.781,1863.09,97.463,73.388,166.926,91.33,128.353,140.751,28.263,480.108,87.051,350.846,672.728,466.025,862.752,115.974,542.299,256.743,18.439,956.17,240.356,42.592,405.929,272.634,548.619
2009-07-28,1167.901,627.048,46.062,445.913,150.024,1580.043,167.626,190.772,870.324,81.315,543.437,211.648,371.221,238.819,65.185,108.54,417.137,617.944,172.955,497.598,149.883,282.395,283.248,162.288,649.137,136.649,4.017,983.24,127.561,299.18,28.54,37.94,242.628,330.34,1084.495,234.136,204.709,398.633,320.059,1285.81,1875.537,95.899,73.18,167.714,89.751,132.715,143.511,28.166,467.158,86.275,353.498,674.591,467.261,857.067,114.75,539.316,258.913,17.941,956.17,237.389,42.078,389.061,265.393,543.41
2009-07-29,1159.947,631.416,45.082,440.32,154.995,1564.969,171.148,188.82,879.888,78.855,543.098,214.502,376.199,239.294,65.534,109.369,424.021,626.845,175.396,504.656,150.085,284.435,289.416,164.854,665.455,144.608,4.026,1002.578,129.289,304.859,29.07,39.116,244.327,342.099,1076.118,237.551,204.216,404.285,322.408,1262.712,1878.813,97.855,73.804,169.947,93.898,135.761,144.891,28.069,472.662,85.722,359.939,672.355,467.673,882.331,110.16,539.045,260.873,18.315,969.2,239.711,42.255,388.695,265.837,545.689
2009-07-30,1212.441,635.784,46.062,473.88,158.497,1581.439,162.8,195.221,890.887,83.241,560.43,224.747,374.776,240.339,73.791,106.173,433.102,640.882,179.528,506.597,155.121,296.577,293.211,173.192,676.599,143.707,4.026,1051.666,130.703,311.435,29.382,39.62,239.441,351.655,1097.382,242.332,220.371,407.26,281.96,1354.005,1902.396,106.395,75.259,167.977,96.514,137.007,149.031,29.23,472.014,87.626,361.076,684.654,460.256,888.647,111.384,527.928,262.483,19.062,986.574,238.163,43.356,406.663,267.61,554.155
2009-07-31,1228.03,632.21,48.806,470.462,158.497,1564.969,160.191,193.492,888.496,87.628,561.45,225.655,368.376,236.065,73.646,104.279,438.374,642.251,177.837,495.387,153.912,301.429,287.043,175.598,680.977,144.007,4.102,1053.153,133.687,319.206,28.692,39.676,237.316,352.717,1098.671,244.928,222.097,412.615,284.142,1368.855,1884.053,108.025,80.665,166.795,96.514,135.276,152.342,29.037,466.187,87.918,360.318,684.282,456.135,897.489,111.078,525.216,257.233,19.436,980.369,232.615,43.551,400.796,272.93,563.596
2009-08-03,1287.205,627.048,55.274,495.321,159.017,1553.524,163.374,206.454,871.759,87.692,587.28,223.528,373.71,242.855,72.89,102.599,444.453,636.431,178.927,495.387,157.297,316.432,291.313,175.438,664.261,153.167,4.026,1041.253,133.216,314.125,29.048,39.793,238.379,365.026,1101.893,246.102,227.745,408.747,292.03,1435.4,1839.507,109.576,82.827,164.904,98.193,138.807,149.141,30.973,476.223,88.779,356.074,689.499,452.427,906.963,114.689,522.505,255.273,19.69,968.58,233.776,44.367,426.464,273.669,576.62
2009-08-04,1254.118,623.871,55.705,473.57,157.028,1562.736,163.478,210.262,885.627,87.35,604.952,232.813,369.443,242.76,73.704,104.445,450.531,636.431,179.903,494.74,156.974,312.998,291.503,179.222,668.241,155.99,4.178,1048.691,132.651,323.689,27.668,39.335,239.441,363.611,1100.605,242.441,225.97,410.83,302.033,1413.401,1865.056,107.568,81.704,166.375,97.156,141.922,160.346,31.069,478.813,88.15,351.604,699.935,455.723,906.963,116.28,529.013,256.253,19.939,959.272,232.228,44.474,454.699,276.328,592.249
2009-08-05,1268.434,623.474,57.979,468.908,161.005,1557.08,163.008,215.383,877.019,92.443,615.148,241.425,372.287,239.341,74.925,103.309,445.991,627.872,179.447,493.662,157.941,312.103,286.189,179.928,657.495,157.011,4.093,1040.509,133.53,346.105,27.779,43.503,237.104,383.038,1087.717,255.992,229.324,418.862,294.899,1387.553,1836.441,108.976,81.122,166.27,95.082,139.637,167.08,30.392,489.172,87.696,350.77,705.526,451.191,865.278,115.934,530.097,259.403,19.311,958.652,232.228,44.048,443.699,282.535,608.203
2009-08-06,1241.392,634.593,58.606,451.196,169.771,1539.829,165.148,226.584,877.976,100.574,619.906,258.284,376.199,236.968,75.391,103.025,448.627,629.242,179.979,491.291,156.974,328.922,291.124,191.795,655.505,156.291,4.195,1046.46,132.902,364.934,28.892,48.871,235.829,420.398,1095.449,260.746,241.212,419.159,298.024,1372.154,1813.153,110.593,84.49,167.951,98.39,138.738,179.885,31.069,504.712,88.216,356.15,715.589,448.307,862.12,122.793,506.507,257.933,19.561,1010.772,224.745,44.172,468.267,275.678,622.854
2009-08-07,1233.12,633.402,59.037,455.236,172.528,1579.421,167.287,233.625,893.756,96.765,622.625,249.309,377.265,242.024,76.437,103.498,456.976,633.35,181.425,502.932,158.667,331.908,294.729,188.587,668.639,155.51,4.144,1048.691,134.724,355.968,29.203,47.611,237.954,369.588,1098.671,258.178,236.279,426.894,302.237,1331.732,1835.11,110.671,87.234,168.424,97.798,141.507,176.629,31.166,508.273,89.635,358.954,712.98,456.548,867.804,122.855,513.557,259.123,18.938,1003.948,225.984,45.414,454.333,276.506,627.087
2009-08-10,1207.987,634.99,58.214,444.671,172.302,1576.876,169.844,229.496,887.54,96.723,621.945,256.52,382.955,244.517,77.949,105.155,462.688,637.116,181.044,508.752,155.443,332.903,297.007,185.829,661.873,155.99,4.186,1049.434,133.028,361.946,29.493,45.693,239.653,356.374,1103.827,265.937,235.293,425.704,296.326,1288.56,1821.803,110.984,88.98,166.533,97.798,140.884,178.229,32.134,501.799,89.716,361.379,709.253,459.432,872.857,121.743,520.607,256.183,18.908,989.676,229.648,45.645,452.133,280.88,638.157
2009-08-11,1180.627,634.99,56.293,435.97,161.909,1571.502,170.157,221.623,896.625,95.439,624.664,242.773,377.977,243.092,78.298,104.729,455.438,642.251,177.545,506.597,155.202,325.887,293.591,180.89,667.445,151.786,4.245,1032.328,130.011,344.013,28.024,42.472,242.203,336.869,1065.164,255.009,229.916,422.432,298.432,1267.662,1853.075,109.081,86.985,165.219,97.798,140.538,169.398,30.663,498.561,88.399,363.501,706.271,463.964,867.804,125.018,518.167,255.203,18.768,992.779,231.144,45.503,435.631,272.309,612.435
2009-08-12,1186.672,633.402,55.431,442.495,167.286,1583.662,171.983,226.168,901.407,95.781,616.507,249.673,384.022,244.932,79.148,105.818,458.147,640.882,179.827,513.495,159.875,324.941,297.956,184.61,680.181,154.969,4.135,1043.484,130.64,356.865,29.048,45.198,243.69,355.116,1070.319,261.347,228.88,423.324,298.636,1271.511,1839.102,110.515,85.238,167.11,97.199,142.614,181.486,32.168,505.036,89.338,362.591,715.589,461.904,877.531,123.597,529.013,258.773,19.207,1019.459,234.757,45.876,443.332,275.737,602.993
